# feature,genomic_accession,start,end,strand,product_accession,name,symbol,locus_tag,feature_interval_length,product_length
CDS,CT971583.1,764382,764699,+,CAK23203.1,Conserved hypothetical protein,,SynWH7803_0777,318,105
CDS,CT971583.1,764696,765091,+,CAK23204.1,Uncharacterized conserved membrane protein,,SynWH7803_0778,396,131
CDS,CT971583.1,765098,765721,-,CAK23205.1,Possible muramidase,,SynWH7803_0779,624,207
CDS,CT971583.1,766037,767050,-,CAK23206.1,Tryptophanyl-tRNA synthetase,trpS,SynWH7803_0780,1014,337
CDS,CT971583.1,767054,767587,-,CAK23207.1,Conserved hypothetical protein,,SynWH7803_0781,534,177
CDS,CT971583.1,767692,768597,-,CAK23208.1,Predicted Co/Zn/Cd cation efflux transporter,,SynWH7803_0782,906,301
CDS,CT971583.1,768751,770109,+,CAK23209.1,Conserved hypothetical protein,,SynWH7803_0783,1359,452
CDS,CT971583.1,770274,771350,+,CAK23210.1,Photosystem II protein D1,psbA,SynWH7803_0784,1077,358
CDS,CT971583.1,771442,772110,-,CAK23211.1,Conserved hypothetical protein,,SynWH7803_0785,669,222
CDS,CT971583.1,772201,772824,+,CAK23212.1,Hypothetical protein,,SynWH7803_0786,624,207
CDS,CT971583.1,772778,774361,+,CAK23213.1,Permeases of the major facilitator superfamily,,SynWH7803_0787,1584,527
CDS,CT971583.1,774361,775626,+,CAK23214.1,Uncharacterized membrane protein,,SynWH7803_0788,1266,421
CDS,CT971583.1,775606,776643,-,CAK23215.1,Glyceraldehyde-3-phosphate dehydrogenase,"gapA, gap1",SynWH7803_0789,1038,345
CDS,CT971583.1,776911,777990,+,CAK23216.1,Photosystem II protein D1,psbA,SynWH7803_0790,1080,359
CDS,CT971583.1,778104,778616,+,CAK23217.1,HIT family hydrolase protein,,SynWH7803_0791,513,170
CDS,CT971583.1,778625,780820,-,CAK23218.1,Catalase/peroxidase,katG,SynWH7803_0792,2196,731
CDS,CT971583.1,780927,781457,-,CAK23219.1,Conserved hypothetical protein,,SynWH7803_0793,531,176
CDS,CT971583.1,781483,782316,-,CAK23220.1,"Sugar kinase, ribokinase family",rbsK,SynWH7803_0794,834,277
CDS,CT971583.1,782321,782887,-,CAK23221.1,Uncharacterized conserved membrane protein,,SynWH7803_0795,567,188
CDS,CT971583.1,782967,783236,-,CAK23222.1,Conserved hypothetical protein,,SynWH7803_0796,270,89
CDS,CT971583.1,783291,783527,-,CAK23223.1,High light inducible protein,hli,SynWH7803_0797,237,78
CDS,CT971583.1,783585,784238,-,CAK23224.1,Endonuclease III,nth,SynWH7803_0798,654,217
CDS,CT971583.1,784316,784495,+,CAK23225.1,Hypothetical protein,,SynWH7803_0799,180,59
CDS,CT971583.1,784503,784712,-,CAK23226.1,Uncharacterized conserved membrane protein,,SynWH7803_0800,210,69
CDS,CT971583.1,784811,785038,+,CAK23227.1,Uncharacterized conserved membrane protein,,SynWH7803_0801,228,75
CDS,CT971583.1,785035,785556,-,CAK23228.1,Uncharacterized conserved membrane protein,,SynWH7803_0802,522,173
CDS,CT971583.1,785553,786329,-,CAK23229.1,Conserved hypothetical protein,,SynWH7803_0803,777,258
CDS,CT971583.1,786443,787978,+,CAK23230.1,Carotenoid isomerase,,SynWH7803_0804,1536,511
CDS,CT971583.1,788052,788720,+,CAK23231.1,Possible SAM-dependent methyltransferase,,SynWH7803_0805,669,222
CDS,CT971583.1,788703,788933,-,CAK23232.1,Conserved hypothetical protein,,SynWH7803_0806,231,76
CDS,CT971583.1,788961,789509,+,CAK23233.1,Uncharacterized conserved secreted protein,,SynWH7803_0807,549,182
CDS,CT971583.1,789506,790210,+,CAK23234.1,Predicted nucleoside-diphosphate-sugar epimerase,,SynWH7803_0808,705,234
CDS,CT971583.1,790296,791447,+,CAK23235.1,Predicted NAD/FAD-dependent oxidoreductase,,SynWH7803_0809,1152,383
CDS,CT971583.1,791741,792160,-,CAK23236.1,Conserved hypothetical protein,,SynWH7803_0810,420,139
CDS,CT971583.1,792185,793117,-,CAK23237.1,Uncharacterized conserved membrane protein,,SynWH7803_0811,933,310
CDS,CT971583.1,793179,794501,+,CAK23238.1,Rieske-type iron-sulfur cluster-binding protein,,SynWH7803_0812,1323,440
CDS,CT971583.1,794525,794794,+,CAK23239.1,Predicted enzyme of the cupin superfamily,,SynWH7803_0813,270,89
CDS,CT971583.1,794848,795096,-,CAK23240.1,Conserved hypothetical protein,,SynWH7803_0814,249,82
CDS,CT971583.1,795287,796279,+,CAK23241.1,Zn-dependent alcohol dehydrogenases,,SynWH7803_0815,993,330
CDS,CT971583.1,796315,797058,+,CAK23242.1,Conserved hypothetical protein,,SynWH7803_0816,744,247
CDS,CT971583.1,797048,797632,+,CAK23243.1,Putative pyridoxamine phosphate oxidase,,SynWH7803_0817,585,194
CDS,CT971583.1,797622,798086,-,CAK23244.1,Conserved hypothetical protein,,SynWH7803_0818,465,154
CDS,CT971583.1,798188,798460,+,CAK23245.1,Conserved hypothetical protein,,SynWH7803_0819,273,90
CDS,CT971583.1,798527,799777,+,CAK23246.1,Glutathione S-transferase domain protein,,SynWH7803_0820,1251,416
CDS,CT971583.1,799826,800149,+,CAK23247.1,DnaJ domain containing protein,,SynWH7803_0821,324,107
CDS,CT971583.1,800149,801015,+,CAK23248.1,3-hydroxyisobutyrate dehydrogenase related protein,,SynWH7803_0822,867,288
CDS,CT971583.1,801008,801223,-,CAK23249.1,High light inducible protein,hli,SynWH7803_0823,216,71
CDS,CT971583.1,801307,801726,+,CAK23250.1,Conserved hypothetical protein,,SynWH7803_0824,420,139
CDS,CT971583.1,802004,802474,+,CAK23251.1,Uncharacterized conserved membrane protein,,SynWH7803_0825,471,156
CDS,CT971583.1,802561,802731,+,CAK23252.1,Conserved hypothetical protein,,SynWH7803_0826,171,56
CDS,CT971583.1,802744,802899,-,CAK23253.1,Conserved hypothetical protein,,SynWH7803_0827,156,51
CDS,CT971583.1,802942,803577,+,CAK23254.1,Conserved hypothetical protein,,SynWH7803_0828,636,211
CDS,CT971583.1,803646,803960,+,CAK23255.1,Conserved hypothetical protein,,SynWH7803_0829,315,104
CDS,CT971583.1,803963,804487,-,CAK23256.1,Conserved hypothetical protein,,SynWH7803_0830,525,174
CDS,CT971583.1,804654,805106,-,CAK23257.1,Possible low molecular weight phosphotyrosine protein phosphatase,,SynWH7803_0831,453,150
CDS,CT971583.1,805115,805624,-,CAK23258.1,Uncharacterized conserved membrane protein,,SynWH7803_0832,510,169
CDS,CT971583.1,805628,805870,-,CAK23259.1,Conserved hypothetical protein,,SynWH7803_0833,243,80
CDS,CT971583.1,806001,806789,+,CAK23260.1,Membrane protease subunit,,SynWH7803_0834,789,262
CDS,CT971583.1,806804,807277,+,CAK23261.1,Uncharacterized conserved membrane protein,,SynWH7803_0835,474,157
CDS,CT971583.1,807274,807450,+,CAK23262.1,Uncharacterized membrane protein,,SynWH7803_0836,177,58
CDS,CT971583.1,807549,807707,+,CAK23263.1,Hypothetical protein,,SynWH7803_0837,159,52
CDS,CT971583.1,807692,808084,-,CAK23264.1,Conserved hypothetical protein,,SynWH7803_0838,393,130
CDS,CT971583.1,808207,808371,+,CAK23265.1,Hypothetical protein,,SynWH7803_0839,165,54
CDS,CT971583.1,808437,808751,+,CAK23266.1,Conserved hypothetical protein,,SynWH7803_0840,315,104
CDS,CT971583.1,808765,810231,-,CAK23267.1,Conserved hypothetical protein,,SynWH7803_0841,1467,488
CDS,CT971583.1,810346,810918,+,CAK23268.1,Hypothetical protein,,SynWH7803_0842,573,190
CDS,CT971583.1,810934,811164,-,CAK23269.1,Conserved hypothetical protein,,SynWH7803_0843,231,76
CDS,CT971583.1,811219,811422,+,CAK23270.1,Uncharacterized membrane protein,,SynWH7803_0844,204,67
CDS,CT971583.1,811434,811607,-,CAK23271.1,Metallothionein,mtnA,SynWH7803_0845,174,57
CDS,CT971583.1,811697,812170,-,CAK23272.1,Conserved hypothetical protein,,SynWH7803_0846,474,157
CDS,CT971583.1,812167,812325,-,CAK23273.1,Conserved hypothetical protein,,SynWH7803_0847,159,52
CDS,CT971583.1,812462,812713,+,CAK23274.1,Conserved hypothetical protein,,SynWH7803_0848,252,83
CDS,CT971583.1,812740,813039,+,CAK23275.1,Conserved hypothetical protein,,SynWH7803_0849,300,99
CDS,CT971583.1,813046,813270,-,CAK23276.1,Uncharacterized membrane protein,,SynWH7803_0850,225,74
CDS,CT971583.1,813314,814414,-,CAK23277.1,Possible acyl-CoA dehydrogenase,,SynWH7803_0851,1101,366
CDS,CT971583.1,814414,814848,-,CAK23278.1,Conserved hypothetical protein,,SynWH7803_0852,435,144
CDS,CT971583.1,814925,815101,+,CAK23279.1,Uncharacterized membrane protein,,SynWH7803_0853,177,58
CDS,CT971583.1,815131,815913,-,CAK23280.1,"Predicted epimerase, PhzC/PhzF homolog",,SynWH7803_0854,783,260
CDS,CT971583.1,815910,816113,-,CAK23281.1,Hypothetical protein,,SynWH7803_0855,204,67
CDS,CT971583.1,816202,816867,+,CAK23282.1,Short-chain dehydrogenase/reductase family enzyme,,SynWH7803_0856,666,221
CDS,CT971583.1,816884,817654,+,CAK23283.1,Cyanobacteria-specific dnaJ domain containing protein,,SynWH7803_0857,771,256
CDS,CT971583.1,817636,818436,-,CAK23284.1,Conserved hypothetical protein,,SynWH7803_0858,801,266
CDS,CT971583.1,818453,818617,-,CAK23285.1,Hypothetical protein,,SynWH7803_0859,165,54
CDS,CT971583.1,818775,819041,+,CAK23286.1,Uncharacterized conserved membrane protein,,SynWH7803_0860,267,88
CDS,CT971583.1,819048,819437,-,CAK23287.1,Conserved hypothetical protein,,SynWH7803_0861,390,129
CDS,CT971583.1,819528,820013,+,CAK23288.1,Conserved hypothetical protein,,SynWH7803_0862,486,161
CDS,CT971583.1,820040,820405,-,CAK23289.1,Hypothetical protein,,SynWH7803_0863,366,121
CDS,CT971583.1,820529,820954,+,CAK23290.1,Uncharacterized conserved membrane protein,,SynWH7803_0864,426,141
CDS,CT971583.1,820964,821128,+,CAK23291.1,Hypothetical protein,,SynWH7803_0865,165,54
CDS,CT971583.1,821141,822976,-,CAK23292.1,Gamma-glutamyltranspeptidase,ggt,SynWH7803_0866,1836,611
CDS,CT971583.1,822975,824606,+,CAK23293.1,Possible zeta-carotene desaturase,,SynWH7803_0867,1632,543
CDS,CT971583.1,824617,825591,+,CAK23294.1,Light-dependent protochlorophyllide oxido-reductase,"por, pcr",SynWH7803_0868,975,324
CDS,CT971583.1,825613,827301,+,CAK23295.1,Indole-3-pyruvate decarboxylase,pdc,SynWH7803_0869,1689,562
CDS,CT971583.1,827442,830492,+,CAK23296.1,Conserved hypothetical protein,,SynWH7803_0870,3051,1016
CDS,CT971583.1,830660,831907,-,CAK23297.1,"Alcohol dehydrogenase, class IV",,SynWH7803_0871,1248,415
CDS,CT971583.1,831904,832065,-,CAK23298.1,Hypothetical protein,,SynWH7803_0872,162,53
CDS,CT971583.1,832319,832738,+,CAK23299.1,Hypothetical protein,,SynWH7803_0873,420,139
CDS,CT971583.1,832776,836567,-,CAK23300.1,Possible pectin lyase (parallel beta-helix repeat protein),,SynWH7803_0874,3792,1263
CDS,CT971583.1,836779,837018,+,CAK23301.1,Conserved hypothetical protein,,SynWH7803_0875,240,79
CDS,CT971583.1,837002,837880,-,CAK23302.1,Predicted esterase,,SynWH7803_0876,879,292
CDS,CT971583.1,837904,839016,-,CAK23303.1,Probable alcohol dehydrogenase class III (Glutathione-dependent formaldehyde dehydrogenase),adhC,SynWH7803_0877,1113,370
CDS,CT971583.1,839110,839526,+,CAK23304.1,Conserved hypothetical protein,,SynWH7803_0878,417,138
CDS,CT971583.1,839559,839975,-,CAK23305.1,Uncharacterized membrane protein,,SynWH7803_0879,417,138
CDS,CT971583.1,840061,840432,+,CAK23306.1,Conserved hypothetical protein,,SynWH7803_0880,372,123
CDS,CT971583.1,840432,840677,+,CAK23307.1,Hypothetical protein,,SynWH7803_0881,246,81
CDS,CT971583.1,840800,842731,+,CAK23308.1,Conserved hypothetical protein,,SynWH7803_0882,1932,643
CDS,CT971583.1,842855,843043,-,CAK23309.1,Hypothetical protein,,SynWH7803_0883,189,62
CDS,CT971583.1,843142,843405,+,CAK23310.1,Hypothetical protein,,SynWH7803_0884,264,87
CDS,CT971583.1,843415,844047,-,CAK23311.1,Possible thiopurine S-methyltransferase,,SynWH7803_0885,633,210
CDS,CT971583.1,844186,844557,+,CAK23312.1,Uncharacterized membrane protein,,SynWH7803_0886,372,123
CDS,CT971583.1,844626,844802,-,CAK23313.1,Conserved hypothetical protein,,SynWH7803_0887,177,58
CDS,CT971583.1,844859,845035,-,CAK23314.1,Conserved hypothetical protein,,SynWH7803_0888,177,58
CDS,CT971583.1,845619,845936,+,CAK23315.1,Uncharacterized conserved secreted protein,,SynWH7803_0889,318,105
CDS,CT971583.1,846011,846406,-,CAK23316.1,Hypothetical protein,,SynWH7803_0890,396,131
CDS,CT971583.1,846423,846632,-,CAK23317.1,Uncharacterized conserved membrane protein,,SynWH7803_0891,210,69
CDS,CT971583.1,846668,847771,+,CAK23318.1,Possible protein kinase-like protein,,SynWH7803_0892,1104,367
CDS,CT971583.1,847793,848644,-,CAK23319.1,Acid phosphatase,phoC,SynWH7803_0893,852,283
CDS,CT971583.1,848761,849072,+,CAK23320.1,Hypothetical protein,,SynWH7803_0894,312,103
CDS,CT971583.1,849161,849733,+,CAK23321.1,Hypothetical protein,,SynWH7803_0895,573,190
CDS,CT971583.1,849678,850559,-,CAK23322.1,Conserved hypothetical protein,,SynWH7803_0896,882,293
CDS,CT971583.1,850845,851183,-,CAK23323.1,Hypothetical protein,,SynWH7803_0897,339,112
CDS,CT971583.1,851251,851568,-,CAK23324.1,Hypothetical protein with transmembrane domain,,SynWH7803_0898,318,105
CDS,CT971583.1,851679,852362,+,CAK23325.1,Possible two component system response regulator,,SynWH7803_0899,684,227
CDS,CT971583.1,852889,853284,-,CAK23326.1,"Conserved hypothetical protein, weakly similar to two-component sensor histidine kinase",,SynWH7803_0900,396,131
CDS,CT971583.1,853538,854140,+,CAK23327.1,Staphylococcal nuclease homolog,,SynWH7803_0901,603,200
CDS,CT971583.1,854410,854709,+,CAK23328.1,Hypothetical protein,,SynWH7803_0902,300,99
CDS,CT971583.1,854821,855852,-,CAK23329.1,Hypothetical protein,,SynWH7803_0903,1032,343
CDS,CT971583.1,855868,856425,-,CAK23330.1,DnaJ domain containing protein,,SynWH7803_0904,558,185
CDS,CT971583.1,857855,858541,-,CAK23331.1,Conserved hypothetical protein,,SynWH7803_0905,687,228
CDS,CT971583.1,858649,858867,-,CAK23332.1,Hypothetical protein,,SynWH7803_0906,219,72
CDS,CT971583.1,859193,859471,-,CAK23333.1,Hypothetical protein,,SynWH7803_0907,279,92
CDS,CT971583.1,859456,859746,-,CAK23334.1,Uncharacterized membrane protein,,SynWH7803_0908,291,96
CDS,CT971583.1,860017,860361,-,CAK23335.1,Hypothetical protein,,SynWH7803_0909,345,114
CDS,CT971583.1,860372,861163,-,CAK23336.1,Hypothetical protein,,SynWH7803_0910,792,263
CDS,CT971583.1,861160,861891,-,CAK23337.1,Hypothetical protein,,SynWH7803_0911,732,243
CDS,CT971583.1,861981,862280,-,CAK23338.1,Hypothetical protein,,SynWH7803_0912,300,99
CDS,CT971583.1,862284,862595,+,CAK23339.1,Hypothetical protein,,SynWH7803_0913,312,103
CDS,CT971583.1,863199,863939,-,CAK23340.1,Hypothetical protein,,SynWH7803_0914,741,246
CDS,CT971583.1,864023,864631,+,CAK23341.1,Conserved hypothetical protein,,SynWH7803_0915,609,202
CDS,CT971583.1,864649,865989,-,CAK23342.1,Uracil permease,uraA,SynWH7803_0916,1341,446
CDS,CT971583.1,866005,866280,+,CAK23343.1,Uncharacterized membrane protein,,SynWH7803_0917,276,91
CDS,CT971583.1,866355,866561,+,CAK23344.1,Uncharacterized membrane protein,,SynWH7803_0918,207,68
CDS,CT971583.1,866705,867442,+,CAK23345.1,Uncharacterized conserved membrane protein,,SynWH7803_0919,738,245
CDS,CT971583.1,867498,867716,+,CAK23346.1,Conserved hypothetical protein,,SynWH7803_0920,219,72
CDS,CT971583.1,867718,868155,+,CAK23347.1,Predicted metal-binding protein,,SynWH7803_0921,438,145
CDS,CT971583.1,868779,868976,+,CAK23348.1,Hypothetical protein,,SynWH7803_0922,198,65
CDS,CT971583.1,869001,869708,+,CAK23349.1,Two component system response regulator,,SynWH7803_0923,708,235
CDS,CT971583.1,869715,870155,-,CAK23350.1,Conserved hypothetical protein,,SynWH7803_0924,441,146
CDS,CT971583.1,870299,870451,-,CAK23351.1,Conserved hypothetical protein,,SynWH7803_0925,153,50
CDS,CT971583.1,870511,870699,-,CAK23352.1,Hypothetical protein,,SynWH7803_0926,189,62
CDS,CT971583.1,871055,871375,-,CAK23353.1,Conserved hypothetical protein,,SynWH7803_0927,321,106
CDS,CT971583.1,871421,872167,-,CAK23354.1,Possible beta-carotene ketolase,,SynWH7803_0928,747,248
CDS,CT971583.1,872157,873113,-,CAK23355.1,Carotenoid binding protein,,SynWH7803_0929,957,318
CDS,CT971583.1,873217,873900,-,CAK23356.1,Predicted hydrolase of the alpha/beta-hydrolase fold,,SynWH7803_0930,684,227
CDS,CT971583.1,873921,874154,-,CAK23357.1,High light inducible protein,hli,SynWH7803_0931,234,77
CDS,CT971583.1,874332,874550,+,CAK23358.1,Uncharacterized conserved membrane protein,,SynWH7803_0932,219,72
CDS,CT971583.1,874878,875231,-,CAK23359.1,Hypothetical protein,,SynWH7803_0933,354,117
CDS,CT971583.1,875397,875651,-,CAK23360.1,Hypothetical protein,,SynWH7803_0934,255,84
CDS,CT971583.1,875872,876096,+,CAK23361.1,Conserved hypothetical protein,,SynWH7803_0935,225,74
CDS,CT971583.1,876084,877325,+,CAK23362.1,Glycosyltransferase of family GT2,,SynWH7803_0936,1242,413
CDS,CT971583.1,877292,877492,-,CAK23363.1,High light inducible protein,hli,SynWH7803_0937,201,66
CDS,CT971583.1,877554,878168,-,CAK23364.1,Conserved hypothetical protein,,SynWH7803_0938,615,204
CDS,CT971583.1,878198,878473,+,CAK23365.1,Conserved hypothetical protein,,SynWH7803_0939,276,91
CDS,CT971583.1,878481,878789,-,CAK23366.1,Conserved hypothetical protein,,SynWH7803_0940,309,102
CDS,CT971583.1,878859,879077,+,CAK23367.1,Conserved hypothetical protein,,SynWH7803_0941,219,72
CDS,CT971583.1,879128,879325,+,CAK23368.1,Conserved hypothetical protein,,SynWH7803_0942,198,65
CDS,CT971583.1,879356,879625,+,CAK23369.1,Uncharacterized conserved membrane protein,,SynWH7803_0943,270,89
CDS,CT971583.1,879671,880120,+,CAK23370.1,Hypothetical protein,,SynWH7803_0944,450,149
CDS,CT971583.1,880071,881273,-,CAK23371.1,Hypothetical protein,,SynWH7803_0945,1203,400
CDS,CT971583.1,881285,881530,+,CAK23372.1,Conserved hypothetical protein,,SynWH7803_0946,246,81
CDS,CT971583.1,881730,882068,+,CAK23373.1,Macrophage migration inhibitory factor domain containing protein,,SynWH7803_0947,339,112
CDS,CT971583.1,882187,887421,+,CAK23374.1,Putative multicopper oxidase,,SynWH7803_0948,5235,1744
CDS,CT971583.1,887772,888296,+,CAK23375.1,Deoxycytidine triphosphate deaminase,dcd,SynWH7803_0949,525,174
CDS,CT971583.1,888309,889130,-,CAK23376.1,Short-chain dehydrogenase/reductase family enzyme,,SynWH7803_0950,822,273
CDS,CT971583.1,889134,889658,-,CAK23377.1,Superoxide dismutase [Cu-Zn],sodC,SynWH7803_0951,525,174
CDS,CT971583.1,890307,891158,+,CAK23378.1,Metallo-beta-lactamase superfamily hydrolase,,SynWH7803_0952,852,283
CDS,CT971583.1,891172,891456,+,CAK23379.1,Conserved hypothetical protein,,SynWH7803_0953,285,94
CDS,CT971583.1,891461,891688,-,CAK23380.1,Hypothetical protein,,SynWH7803_0954,228,75
CDS,CT971583.1,891727,891969,+,CAK23381.1,Conserved hypothetical protein,,SynWH7803_0955,243,80
CDS,CT971583.1,892042,892311,+,CAK23382.1,Conserved hypothetical protein,,SynWH7803_0956,270,89
CDS,CT971583.1,892462,892962,-,CAK23383.1,Conserved hypothetical protein,,SynWH7803_0957,501,166
CDS,CT971583.1,892949,893266,-,CAK23384.1,Uncharacterized conserved membrane protein,,SynWH7803_0958,318,105
CDS,CT971583.1,893263,893505,-,CAK23385.1,Uncharacterized conserved membrane protein,,SynWH7803_0959,243,80
CDS,CT971583.1,893599,893934,+,CAK23386.1,Conserved hypothetical protein,,SynWH7803_0960,336,111
CDS,CT971583.1,894087,894293,+,CAK23387.1,Uncharacterized membrane protein,,SynWH7803_0961,207,68
CDS,CT971583.1,894337,894678,+,CAK23388.1,Uncharacterized conserved membrane protein,,SynWH7803_0962,342,113
CDS,CT971583.1,894793,895056,-,CAK23389.1,Uncharacterized membrane protein,,SynWH7803_0963,264,87
CDS,CT971583.1,895058,895225,-,CAK23390.1,Hypothetical protein,,SynWH7803_0964,168,55
CDS,CT971583.1,895314,895526,-,CAK23391.1,Conserved hypothetical protein,,SynWH7803_0965,213,70
CDS,CT971583.1,895618,896277,-,CAK23392.1,"Possible Multisubunit Na+/H+ antiporter, MnhB subunit",,SynWH7803_0966,660,219
CDS,CT971583.1,896274,896807,-,CAK23393.1,Predicted subunit of the Multisubunit Na+/H+ antiporter,,SynWH7803_0967,534,177
CDS,CT971583.1,896797,897120,-,CAK23394.1,"Possible Multisubunit Na+/H+ antiporter, MnhG subunit",,SynWH7803_0968,324,107
CDS,CT971583.1,897117,897365,-,CAK23395.1,"Conserved membrane protein, putative subunit of the Multisubunit Na+/H+ antiporter",,SynWH7803_0969,249,82
CDS,CT971583.1,897362,897811,-,CAK23396.1,"Conserved membrane protein, putative subunit of the Multisubunit Na+/H+ antiporter",,SynWH7803_0970,450,149
CDS,CT971583.1,897808,899322,-,CAK23397.1,"Possible Multisubunit Na+/H+ antiporter, MnhD subunit",,SynWH7803_0971,1515,504
CDS,CT971583.1,899322,899684,-,CAK23398.1,"Multisubunit Na+/H+ antiporter, MnhC subunit",,SynWH7803_0972,363,120
CDS,CT971583.1,899685,900701,-,CAK23399.1,Hypothetical protein,,SynWH7803_0973,1017,338
CDS,CT971583.1,901091,901390,+,CAK23400.1,Hypothetical protein,,SynWH7803_0974,300,99
CDS,CT971583.1,901418,901591,+,CAK23401.1,Conserved hypothetical protein,,SynWH7803_0975,174,57
CDS,CT971583.1,902246,902407,+,CAK23402.1,Uncharacterized membrane protein,,SynWH7803_0976,162,53
CDS,CT971583.1,902492,902875,+,CAK23403.1,Conserved hypothetical protein,,SynWH7803_0977,384,127
CDS,CT971583.1,902916,903878,+,CAK23404.1,"ABC-type Mn2+ transport system, periplasmic component",,SynWH7803_0978,963,320
CDS,CT971583.1,903875,904624,+,CAK23405.1,"ABC-type Mn2+ transport system, ATPase component",,SynWH7803_0979,750,249
CDS,CT971583.1,904635,905471,+,CAK23406.1,ABC-type Mn2+ transport system permease component,,SynWH7803_0980,837,278
CDS,CT971583.1,905462,906553,-,CAK23407.1,Permease of the drug/metabolite transporter (DMT) superfamily (metal resistance protein),,SynWH7803_0981,1092,363
CDS,CT971583.1,906659,907249,+,CAK23408.1,Conserved hypothetical protein,,SynWH7803_0982,591,196
CDS,CT971583.1,907359,907616,+,CAK23409.1,Conserved hypothetical protein,,SynWH7803_0983,258,85
